"year","month","day","Pp","Tmax","Tmin"
2010,2,11,0,NA,5.9
2010,2,12,6.6,NA,5.2
2010,2,13,1,NA,5
2010,2,14,2.3,NA,6.3
2010,2,15,13.1,NA,5.4
2010,2,16,3.1,NA,5.3
2010,2,17,5.6,NA,6
2010,2,18,4.5,NA,7.3
2010,2,19,9.7,NA,5.8
2010,2,20,1.8,NA,7.8
2010,2,21,12.9,NA,6
2010,2,22,11,NA,5.6
2010,2,23,9.5,NA,6.4
2010,2,24,5.3,NA,5.8
2010,2,25,4.8,NA,5.2
2010,2,26,6.4,NA,5.3
2010,2,27,11.2,NA,7
2010,2,28,2.7,NA,6.9
2010,3,1,0,NA,5.8
2010,3,2,0,NA,2.7
2010,3,3,0.5,NA,1.7
2010,3,4,1,NA,5.1
2010,3,5,1,NA,2
2010,3,6,3.5,NA,2.7
2010,3,7,0,NA,1.8
2010,3,8,0,NA,3.2
2010,3,9,1.2,NA,3.9
2010,3,10,0,NA,3
2010,3,11,0,NA,1.2
2010,3,12,3.1,NA,6.6
2010,3,13,0,NA,3.4
2010,3,14,0,NA,0.6
2010,3,15,3.1,NA,0.8
2010,3,16,23.7,NA,6.2
2010,3,17,10.4,NA,5.5
2010,3,18,5.5,NA,3.8
2010,3,19,0,NA,3.9
2010,3,20,8,NA,4
2010,3,21,2.7,NA,3.2
2010,3,22,0,NA,2
2010,3,23,0,NA,2.8
2010,3,24,1,NA,2.9
2010,3,25,2.5,NA,6.5
2010,3,26,0,NA,6.6
2010,3,27,8.3,NA,5.4
2010,3,28,0,NA,6.9
2010,3,29,0,NA,5.6
2010,3,30,0,NA,1.2
2010,3,31,0,NA,1
2010,4,1,0,NA,0.6
2010,4,2,1.8,NA,2.2
2010,4,3,1.4,NA,3.8
2010,4,4,0,NA,7.4
2010,4,5,0,NA,4.3
2010,4,6,0,NA,5
2010,4,7,5.1,NA,3.6
2010,4,8,6.3,NA,3
2010,4,9,4.5,NA,4.7
2010,4,10,0,NA,4.2
2010,4,11,0,NA,3.8
2010,4,12,0,NA,-2.8
2010,4,13,0,NA,0.6
2010,4,14,0,NA,-0.4
2010,4,15,0,NA,-0.2
2010,4,16,0,NA,-0.8
2010,4,17,1,NA,4.6
2010,4,18,0,NA,4.1
2010,4,19,1.2,NA,3.3
2010,4,20,0,NA,3.8
2010,4,21,1.8,NA,2.7
2010,4,22,0,NA,2
2010,4,23,7.9,NA,1.8
2010,4,24,0,NA,-3.1
2010,4,25,0,NA,-1.5
2010,4,26,0,NA,-4
2010,4,27,0,NA,-3.8
2010,4,28,0,NA,-3.3
2010,4,29,0,NA,0.5
2010,4,30,6,NA,5.4
2010,5,1,0.6,NA,5.2
2010,5,2,0,NA,2.1
2010,5,3,0,NA,-2.2
2010,5,4,0,NA,-3.2
2010,5,5,0,NA,-3
2010,5,6,0,NA,-5.4
2010,5,7,0,NA,-3.2
2010,5,8,0,NA,-4.4
2010,5,9,0,NA,-5.5
2010,5,10,0,NA,-7
2010,5,11,0,NA,-8.2
2010,5,12,0,NA,-5.9
2010,5,13,1.1,NA,-8.8
2010,5,14,2,NA,-1
2010,5,15,0,NA,-1.8
2010,5,16,0,NA,0.7
2010,5,17,0,NA,-3.6
2010,5,18,0,NA,-4.1
2010,5,19,0,NA,-2.5
2010,5,20,0,NA,-1.4
2010,5,21,0,NA,0.7
2010,5,22,0,NA,-2.9
2010,5,23,0,NA,-4.6
2010,5,24,0,NA,-4.1
2010,5,25,0,NA,-3.8
2010,5,26,0,NA,-2.9
2010,5,27,2,NA,4
2010,5,28,0,NA,3.1
2010,5,29,0,NA,0.6
2010,5,30,0,NA,-4
2010,5,31,0,NA,-4.1
2010,6,1,0,NA,-4
2010,6,2,0,NA,-6.6
2010,6,3,0,NA,-6.3
2010,6,4,0,NA,-5.8
2010,6,5,0,NA,-3.2
2010,6,6,0,NA,-4.7
2010,6,7,0,NA,-5
2010,6,8,0,NA,-4.8
2010,6,9,0,NA,-5.2
2010,6,10,0,NA,-5
2010,6,11,0,NA,-4.7
2010,6,12,0,NA,-5.1
2010,6,13,0,NA,-5.2
2010,6,14,0,NA,-6.2
2010,6,15,0,NA,-6.3
2010,6,16,0,NA,-5.2
2010,6,17,0,NA,-6.1
2010,6,18,0,NA,-6
2010,6,19,0,NA,-5.7
2010,6,20,0,NA,-3.6
2010,6,21,0,NA,-1.9
2010,6,22,0,NA,-2.6
2010,6,23,0,NA,-3.5
2010,6,24,0,NA,-3.2
2010,6,25,0,NA,-4.2
2010,6,26,0,NA,-5.9
2010,6,27,0,NA,-4.8
2010,6,28,0,NA,-3.4
2010,6,29,0,NA,-4.2
2010,6,30,0,NA,-6.5
2010,7,1,0,NA,-6.4
2010,7,2,0,NA,-5.8
2010,7,3,0,NA,-5
2010,7,4,0,NA,-5.4
2010,7,5,0,NA,-6.1
2010,7,6,0,NA,-6.4
2010,7,7,0,NA,-2.8
2010,7,8,0,NA,-7.1
2010,7,9,0,NA,-7.3
2010,7,10,0,NA,-6.4
2010,7,11,0,NA,-8.4
2010,7,12,0,NA,-12.3
2010,7,13,0,NA,-11.4
2010,7,14,0,NA,-11.3
2010,7,15,0,NA,-9.2
2010,7,16,1.3,NA,-8.2
2010,7,17,0,NA,-0.4
2010,7,18,0,NA,-8.6
2010,7,19,0,NA,-11.4
2010,7,20,0,NA,-10.4
2010,7,21,0,NA,-9.5
2010,7,22,0,NA,-9.7
2010,7,23,0,NA,-9.6
2010,7,24,0,NA,-9.4
2010,7,25,0,NA,-9.8
2010,7,26,0,NA,-9.4
2010,7,27,0,NA,-8.3
2010,7,28,0,NA,-9
2010,7,29,0,NA,-6.8
2010,7,30,0,NA,-7
2010,7,31,0,NA,-7.5
2010,8,1,0,NA,-8.3
2010,8,2,0,NA,-7.2
2010,8,3,0,NA,-3.8
2010,8,4,0,NA,-5.8
2010,8,5,0,NA,-8.7
2010,8,6,0,NA,-5.6
2010,8,7,0,NA,-6.4
2010,8,8,0,NA,-7.1
2010,8,9,0,NA,-6.8
2010,8,10,0,NA,-7
2010,8,11,0,NA,-5.6
2010,8,12,0,NA,-6.5
2010,8,13,0,NA,-5.5
2010,8,14,0,NA,-6.6
2010,8,15,0,NA,-6.4
2010,8,16,0,NA,-5.3
2010,8,17,0,NA,-5.1
2010,8,18,0,NA,-6.3
2010,8,19,0,NA,-5.3
2010,8,20,0,NA,-5.5
2010,8,21,0,NA,-6.1
2010,8,22,0,NA,-5.2
2010,8,23,0,NA,-3.3
2010,8,24,0,NA,-5.3
2010,8,25,0,NA,-3.7
2010,8,26,0,NA,-3.8
2010,8,27,0,NA,-3.5
2010,8,28,0,NA,-5.5
2010,8,29,0,NA,-5.4
2010,8,30,0,NA,-3.4
2010,8,31,0,NA,3.6
2010,9,1,6,NA,3.7
2010,9,2,0.5,NA,2
2010,9,3,0,NA,2.3
2010,9,4,0,NA,-3
2010,9,5,0,NA,-3.9
2010,9,6,0,NA,-5.5
2010,9,7,0,NA,-3.6
2010,9,8,0,NA,-2.8
2010,9,9,0,NA,-3.7
2010,9,10,0,NA,-4.2
2010,9,11,0,NA,-2.9
2010,9,12,0,NA,-2.8
2010,9,13,0,NA,-7.3
2010,9,14,0,NA,-9
2010,9,15,0,NA,-8.6
2010,9,16,0,NA,-8.9
2010,9,17,0,NA,-8
2010,9,18,0,NA,-6.4
2010,9,19,0,NA,-3.9
2010,9,20,0,NA,-3.7
2010,9,21,0,NA,-0.8
2010,9,22,0,NA,-2.4
2010,9,23,0,NA,-3.6
2010,9,24,0,NA,-3.4
2010,9,25,0,NA,-1.3
2010,9,26,0,NA,-3.5
2010,9,27,0,NA,-3.2
2010,9,28,0,NA,-4.8
2010,9,29,0,NA,-5.2
2010,9,30,0,NA,-4.5
2010,10,1,0,NA,-3.6
2010,10,2,0,NA,-4.6
2010,10,3,0,NA,-2
2010,10,4,0,NA,-5.8
2010,10,5,0,NA,-6.8
2010,10,6,0,NA,-4.2
2010,10,7,0,NA,-7
2010,10,8,0,NA,-6.8
2010,10,9,0,NA,-0.4
2010,10,10,3,NA,-0.5
2010,10,11,3,NA,3.3
2010,10,12,1.5,NA,4.2
2010,10,13,1.5,NA,1
2010,10,14,0,NA,-2.3
2010,10,15,0,NA,-2.2
2010,10,16,0,NA,-2.1
2010,10,17,0,NA,-3.1
2010,10,18,0,NA,-2.8
2010,10,19,0,NA,-3.5
2010,10,20,0,NA,-0.3
2010,10,21,0,NA,-3
2010,10,22,0,NA,2.8
2010,10,23,0,NA,-5.2
2010,10,24,0,NA,-3.2
2010,10,25,0,NA,-5
2010,10,26,0,NA,-4.8
2010,10,27,0,NA,-3.5
2010,10,28,0,NA,-3.3
2010,10,29,0,NA,-0.8
2010,10,30,0,NA,-1.5
2010,10,31,0.3,NA,-0.1
2010,11,1,0,NA,-2.8
2010,11,2,0,NA,-2.3
2010,11,3,0,NA,-4.4
2010,11,4,0,NA,-6.1
2010,11,5,0,NA,-0.2
2010,11,6,0,NA,-3
2010,11,7,0,NA,-4.8
2010,11,8,0,NA,-4.1
2010,11,9,0,NA,-4.6
2010,11,10,0,NA,-3.3
2010,11,11,13.7,NA,-3.2
2010,11,12,0,NA,2.2
2010,11,13,0,NA,-2.4
2010,11,14,0,NA,-1.2
2010,11,15,0,NA,-1
2010,11,16,0,NA,-3.2
2010,11,17,0,NA,-4.4
2010,11,18,0,NA,-1.9
2010,11,19,0,NA,-3.2
2010,11,20,0,NA,-2.8
2010,11,21,0,NA,-2.3
2010,11,22,0,NA,-2.4
2010,11,23,0,NA,-2.3
2010,11,24,0,NA,-1.1
2010,11,25,0,NA,-2.3
2010,11,26,0,NA,-0.2
2010,11,27,0,NA,5.2
2010,11,28,0,NA,2
2010,11,29,0,NA,2.4
2010,11,30,0,NA,1.2
2010,12,1,0,NA,0.3
2010,12,2,0,NA,0.1
2010,12,3,0,NA,-1
2010,12,4,0.5,NA,-0.5
2010,12,5,16,NA,1
2010,12,6,1.9,NA,0.1
2010,12,7,3.6,NA,0
2010,12,8,11.3,NA,0.1
2010,12,9,0.6,NA,1.2
2010,12,10,13.7,NA,2.1
2010,12,11,0.6,NA,5.4
2010,12,12,0,NA,5
2010,12,13,0,NA,4.8
2010,12,14,0,NA,0.5
2010,12,15,0,NA,0.4
2010,12,16,0,NA,1.6
2010,12,17,0,NA,2.1
2010,12,18,0,NA,-0.2
2010,12,19,0,NA,-0.3
2010,12,20,0,NA,0.1
2010,12,21,7.4,NA,0.4
2010,12,22,11.3,NA,2.4
2010,12,23,4.5,NA,2.6
2010,12,24,11.2,NA,4.9
2010,12,25,12.4,NA,4.2
2010,12,26,0.6,NA,4.4
2010,12,27,1.8,NA,4
2010,12,28,2.6,NA,4.4
2010,12,29,8.6,NA,4.3
2010,12,30,0,NA,4.6
2010,12,31,0,NA,4.1
