,ho00000686,ho00000687,ho00000690,ho00000755,ho00000758,ho00000765,ho00000807,ho00000849,ho00000851,ho00000860,ho00158208,ho00158321,ho00158327,ho00000776,ho00000778,ho00000779,ho00000780,ho00000781,ho00000783,ho00000785,ho00000786,ho00000787,ho00000788
2007-05-31,3.1000000000000005,3.916129032258064,0.6580645161290323,-3.303225806451613,0.3870967741935483,-6.696774193548387,,-5.029032258064516,3.0032258064516126,-8.080645161290322,-7.490322580645162,7.0129032258064505,,-1.0516129032258064,1.6064516129032256,-1.8580645161290321,2.4838709677419355,1.435483870967742,0.6612903225806452,1.264516129032258,-0.6225806451612903,1.0,-0.31290322580645163
2007-06-30,0.9333333333333333,1.38,-2.8466666666666662,-5.716666666666667,-0.04,-9.9,,-6.836666666666668,2.9433333333333334,-12.606666666666667,-9.486666666666668,7.276666666666668,,-3.903333333333334,-0.8099999999999999,-4.936666666666667,0.006666666666666665,-1.28,-2.503333333333333,0.3066666666666666,-3.8899999999999997,-1.5466666666666666,-3.1433333333333326
2007-07-31,1.574193548387097,2.02258064516129,-1.806451612903226,-7.190322580645161,-1.461290322580645,-11.825806451612902,,-9.003225806451612,1.7645161290322584,-12.66451612903226,-11.606451612903227,5.480645161290322,,-3.048387096774194,-1.2354838709677418,-6.129032258064515,-1.2451612903225804,-1.2548387096774196,-2.7483870967741932,-2.180645161290323,-3.8129032258064517,-1.6387096774193548,-3.183870967741936
2007-08-31,2.2129032258064516,3.116129032258064,-1.2935483870967743,-6.287096774193548,-0.6806451612903226,-11.0,,-7.687096774193548,2.567741935483872,-10.641935483870967,-10.800000000000002,6.832258064516131,,-2.7258064516129026,0.6838709677419356,-5.00967741935484,1.490322580645161,-0.7032258064516128,-1.7129032258064516,-0.8548387096774194,-3.177419354838709,-1.096774193548387,-1.1096774193548387
2007-09-30,4.533333333333332,5.693333333333333,1.0533333333333332,-1.5733333333333335,2.3266666666666675,-6.44,,-3.87,5.12,-8.146666666666667,-6.879999999999999,7.913333333333335,,0.9199999999999999,3.630000000000001,0.45999999999999996,2.673333333333333,2.61,2.2800000000000002,1.5933333333333333,1.1066666666666665,1.68,1.6600000000000001
2007-10-31,6.3161290322580665,6.887096774193548,2.925806451612903,-2.0,1.8387096774193545,-6.961290322580645,,-4.62258064516129,4.63548387096774,-9.619354838709679,-7.187096774193548,7.429032258064518,,0.8290322580645162,3.3741935483870966,-0.30322580645161284,3.174193548387097,2.3483870967741933,2.903225806451613,2.2129032258064516,1.0935483870967744,2.5483870967741935,2.0709677419354837
2007-11-30,6.5200000000000005,7.213333333333333,3.8100000000000005,-1.883333333333333,1.6733333333333336,-7.066666666666667,,-5.166666666666667,5.666666666666668,-9.573333333333332,-7.66,8.239999999999998,,0.9466666666666665,3.113333333333334,-0.5566666666666669,3.173333333333333,2.52,2.56,2.7333333333333334,0.8733333333333334,2.88,1.9666666666666666
2007-12-31,7.309677419354838,7.709677419354839,4.480645161290322,1.0096774193548388,2.9677419354838714,-4.16,,-1.651612903225806,4.425806451612904,-4.303225806451613,-4.238709677419355,7.7129032258064525,,1.7451612903225804,3.5580645161290327,1.2032258064516128,3.7806451612903222,3.45483870967742,3.8,3.2677419354838713,2.4774193548387102,4.161290322580645,3.1870967741935483
2008-01-31,7.832258064516129,8.487096774193548,5.719354838709677,4.141935483870968,5.141935483870969,-0.1548387096774194,,2.1451612903225805,6.9161290322580635,0.035483870967741936,0.48387096774193555,8.63225806451613,,3.696774193548388,4.716129032258064,4.925806451612904,4.361290322580646,4.435483870967741,4.651612903225807,4.887096774193548,3.8806451612903223,5.296774193548388,5.154838709677418
2008-02-29,6.323076923076922,7.555172413793104,4.527586206896552,3.0551724137931044,4.248275862068965,-1.3214285714285716,,0.9103448275862068,5.3103448275862055,-3.089655172413793,-0.7999999999999999,7.86206896551724,,2.637931034482759,2.589655172413793,3.56551724137931,4.0344827586206895,3.3793103448275863,4.137931034482759,3.024137931034483,2.6413793103448278,3.820689655172414,3.1517241379310343
